# n,energy,bc_sum,bcd_x_sum,bcd_y_sum
0,-3.0755999999999997,0,0,0
0,-3.0734,0,0,0
0,-3.0711999999999997,0,0,0
0,-3.069,0,0,0
0,-3.0667999999999997,0,0,0
0,-3.0646,0,0,0
0,-3.0624,0,0,0
0,-3.0602,0,0,0
0,-3.058,0,0,0
0,-3.0557999999999996,0,0,0
0,-3.0536,0,0,0
0,-3.0513999999999997,0,0,0
0,-3.0492,0,0,0
0,-3.0469999999999997,0,0,0
0,-3.0448,0,0,0
0,-3.0425999999999997,0,0,0
0,-3.0404,0,0,0
0,-3.0382,0,0,0
0,-3.0359999999999996,0,0,0
0,-3.0338,0,0,0
0,-3.0316,0,0,0
0,-3.0294,0,0,0
0,-3.0271999999999997,0,0,0
0.00005,-3.025,0.0000005182971730394629,0.000003757946939447619,-0.0000002584476035589993
0.0006500000000000002,-3.0227999999999997,0.000006799715357916446,0.00004237738884922733,-0.000001102924356719451
0.0012458333333333334,-3.0206,0.000013012552985306978,0.0000797032450534271,-0.0000026970930801687907
0.0017666666666666664,-3.0183999999999997,0.000018112750153850525,0.00011260369336630943,-0.0000023526961142302846
0.002383333333333332,-3.0162,0.00002446257958563024,0.00015160664550269417,-0.0000036510165338862514
0.003057870370370368,-3.014,0.00003125001488002113,0.00019605280067017697,-0.0000016730755382791017
0.0036287037037036995,-3.0118,0.000036973975282237165,0.00023102405056104242,-0.0000025681811870048834
0.004289351851851849,-3.0096,0.0000436246779800603,0.0002734470117856938,-0.000003914856318534227
0.004828240740740737,-3.0073999999999996,0.00004925121629698663,0.00030864487849580286,-0.0000034215471775688158
0.005504166666666664,-3.0052,0.00005585269533413395,0.0003549637970913084,-0.000004746990048700296
0.0061337962962962934,-3.0029999999999997,0.00006204021778763205,0.00039618634683347625,-0.000006601894635052278
0.006782407407407405,-3.0008,0.00006921108631395196,0.00043725723922525455,-0.000006053876448141357
0.007362962962962959,-2.9985999999999997,0.00007522260683839693,0.00047722803313315,-0.000007395344102990461
0.008028240740740735,-2.9964,0.00008207620907610031,0.0005228959516070048,-0.000005051344749464893
0.00869212962962962,-2.9941999999999998,0.00008964361953861354,0.0005648274518930888,-0.000005771688385588576
0.009261111111111102,-2.992,0.0000957195787912104,0.0006056599634931412,-0.000006654591074931431
0.009855092592592584,-2.9898,0.00010226363297343023,0.0006432872923303313,-0.000006717458805084433
0.010542592592592588,-2.9876,0.00011045242953536457,0.0006961731248701354,-0.000012921059248720985
0.01116157407407407,-2.9854,0.00011713581744739327,0.0007315209176207781,-0.000010319989540855513
0.011796759259259259,-2.9832,0.00012510998506987342,0.0007793788888018164,-0.000009792510366373732
0.012454166666666674,-2.981,0.00013357877745811067,0.0008283689693876538,-0.000012926480244282795
0.013158333333333347,-2.9787999999999997,0.0001414684929077715,0.0008780203022814913,-0.000013339149929102926
0.013679166666666683,-2.9766,0.0001480921100760591,0.0009223343707061672,-0.000010935728840912263
0.014437500000000013,-2.9743999999999997,0.00015798271799944056,0.0009684664121203669,-0.000007711297888060178
0.015012500000000012,-2.9722,0.00016701227114696566,0.0010009117037821532,-0.000015336266626190385
0.015637500000000006,-2.9699999999999998,0.00017542521273882438,0.001036327447348535,-0.000016776063150996886
0.01621250000000002,-2.9678,0.00018240517998348128,0.001094207724680858,-0.000010724737793588218
0.016875000000000032,-2.9656,0.00019254543545300275,0.0011192972225164228,-0.000018566483408552413
0.017562500000000054,-2.9634,0.00019992648693753143,0.001177650974173682,-0.000015742766639372806
0.018058333333333412,-2.9612,0.0002055297875169574,0.0012103504809672671,-0.0000172158287682563
0.018633333333333436,-2.9589999999999996,0.00021268074547980148,0.0012716019600676769,-0.000018002226983394948
0.01930000000000012,-2.9568,0.0002213400071255168,0.0013304604874716179,-0.00002199212832777822
0.0199166666666668,-2.9545999999999997,0.00022936993841251717,0.0013525489107410848,-0.00001928141518709136
0.020566666666666806,-2.9524,0.00023755260012274664,0.0014060427103471972,-0.000018983107742822335
0.021083333333333495,-2.9501999999999997,0.00024486879375688815,0.0014454819647013487,-0.000018103727145933068
0.02175000000000017,-2.948,0.0002514684094820231,0.0015052316448008834,-0.000019492952554730605
0.022500000000000187,-2.9457999999999998,0.0002619486325564064,0.0015584676671824029,-0.00002207790637335782
0.023083333333333525,-2.9436,0.00027001661753704633,0.0015813170526680063,-0.000023406908095458692
0.023650000000000213,-2.9414,0.0002756688002218725,0.001630814465183419,-0.000023040800610798512
0.023650000000000213,-2.9392,0.0002756688002218725,0.001630814465183419,-0.000023040800610798512
0.024950000000000243,-2.937,0.00029228210532703897,0.0017510981629413206,-0.000022497839890632725
0.02563333333333362,-2.9348,0.00030273831948248267,0.0017751762291331804,-0.000019429697666505255
0.026283333333333624,-2.9326,0.0003097976568784199,0.0018221919265388649,-0.00002287558515282594
0.02676666666666698,-2.9303999999999997,0.0003168337771681056,0.001875524635428408,-0.00002786712743137842
0.02743333333333368,-2.9282,0.00032207664299495456,0.001918219538871499,-0.000023375265870731795
0.028183333333333713,-2.9259999999999997,0.0003370707464314717,0.0019858272961000567,-0.000026976046559581386
0.02886666666666708,-2.9238,0.0003463348892499446,0.002018402477169242,-0.000023120047306884425
0.02928333333333376,-2.9215999999999998,0.00034949134963716135,0.002033276559141985,-0.00002937239034779389
0.030016666666667132,-2.9194,0.0003596433932181648,0.00211938832819245,-0.000024224210630444483
0.03058333333333382,-2.9172,0.0003657880313785718,0.0021767348218018016,-0.000029783834426770467
0.03130000000000053,-2.915,0.00037517159503142506,0.002222367563647595,-0.000030626238484220844
0.03201666666666722,-2.9128,0.00038808047197176864,0.0022655021455303646,-0.000027074574345251072
0.03258333333333388,-2.9105999999999996,0.00039705536541169824,0.002297188993888172,-0.000025945087358121194
0.03313333333333388,-2.9084,0.0004003958911904106,0.002348765869620156,-0.000035010397934210545
0.03313333333333388,-2.9062,0.0004003958911904106,0.002348765869620156,-0.000035010397934210545
0.03461666666666716,-2.904,0.00042137401988078573,0.0024803539007128093,-0.000032544745150907204
0.035116666666667164,-2.9017999999999997,0.0004302014545189363,0.002512464104864207,-0.00003332864872899607
0.0358500000000005,-2.8996,0.0004431530967758998,0.002521082317259799,-0.00003653942720866949
0.0363833333333338,-2.8973999999999998,0.0004447208606558043,0.0025926259899241655,-0.00003334902839397661
0.037000000000000435,-2.8952,0.0004554056649538425,0.0026626043209231716,-0.00003519813086343344
0.03763333333333379,-2.893,0.0004650068104607014,0.0026991079594443656,-0.000035630833174305646
0.0383666666666671,-2.8908,0.000474005115539902,0.002731183697666253,-0.000035647381037553716
0.03910000000000044,-2.8886,0.00048731223981686705,0.0028104601998109003,-0.00003837928631350574
0.03958333333333375,-2.8864,0.0004946914134664032,0.0028230249820070997,-0.00003778324326813544
0.04023333333333373,-2.8842,0.0005013509144752082,0.00288271351915211,-0.000038298034659379226
0.04083333333333369,-2.8819999999999997,0.0005081624329738723,0.002939200213341774,-0.00003754146627203904
0.041533333333333665,-2.8798,0.0005226587129555073,0.002999373827506993,-0.00003579737361176148
0.04231666666666701,-2.8775999999999997,0.0005307643421488814,0.003077752606080258,-0.00003813789621125549
0.04283333333333366,-2.8754,0.000541829058009628,0.003063931774992669,-0.000042687444383196466
0.043566666666666934,-2.8731999999999998,0.0005531684447479926,0.003105255047647863,-0.00004465459585004015
0.04415000000000028,-2.871,0.0005602654661207708,0.003205175701329068,-0.00004420953074873259
0.04471666666666691,-2.8688,0.0005615417142549371,0.0032642322483733516,-0.00004710048265907736
0.04541666666666686,-2.8666,0.0005813748949635129,0.00330285665657162,-0.0000455015284845638
0.04606666666666686,-2.8644,0.0005899177901243722,0.003320702140167741,-0.00004390029149144785
0.04681666666666683,-2.8621999999999996,0.0005997337959793941,0.0033921828594720444,-0.00004667266268784476
0.047400000000000136,-2.86,0.000609559148146151,0.003412151094432742,-0.00004334992810555208
0.04790000000000012,-2.8577999999999997,0.0006158858084584295,0.00345062291153561,-0.000052485484890715934
0.04858333333333343,-2.8556,0.0006254126950224124,0.0035019273839203033,-0.000050671890538120056
0.04931666666666673,-2.8533999999999997,0.0006316098921122123,0.0036001852291704804,-0.00004641715644596519
0.050016666666666695,-2.8512,0.0006498394625525127,0.003648117951230328,-0.0000464320777228107
0.050766666666666696,-2.8489999999999998,0.0006589892865443881,0.003674212009004961,-0.000051218509519249996
0.051183333333333324,-2.8468,0.0006653219977991226,0.0036501380989485696,-0.00005374433070009232
0.051883333333333274,-2.8446,0.0006733678879734304,0.00376949055041328,-0.0000386395068201116
0.052566666666666616,-2.8423999999999996,0.0006890859143183853,0.0038311345010459924,-0.000043512392665562296
0.05311666666666659,-2.8402,0.0006849785992395395,0.0038885647918846587,-0.00005990105038574886
0.05388333333333318,-2.8379999999999996,0.0007110003656159766,0.003915389042465833,-0.00004764566496369023
0.0546166666666665,-2.8358,0.000723274058057288,0.0039518918858446744,-0.00004763434730011836
0.0552999999999998,-2.8335999999999997,0.0007300943091769567,0.003985927806467517,-0.00005629168910327048
0.0558833333333331,-2.8314,0.0007398611758051801,0.004070749293632804,-0.00004766340186944772
0.056416666666666386,-2.8291999999999997,0.0007495952109856937,0.00407978240783459,-0.00005515784886288559
0.05704999999999968,-2.827,0.000758006792776896,0.004119444730445077,-0.00005602682191834974
0.057883333333333,-2.8247999999999998,0.0007637001231839146,0.004231689450323794,-0.00005548500699288208
0.05853333333333298,-2.8226,0.0007811879449624308,0.004282595323616044,-0.00006524531789526127
0.0591999999999996,-2.8204,0.0007934595367133223,0.004255302084917826,-0.00005880681511059846
0.05986666666666624,-2.8182,0.0008073693424927063,0.004274762235884483,-0.00006237384632710004
0.06039999999999959,-2.816,0.000808224913143933,0.004322125605545752,-0.00005371161288756755
0.06104999999999957,-2.8137999999999996,0.0008229685093840595,0.004435368553754782,-0.000059538397153383766
0.06176666666666621,-2.8116,0.0008304372486019351,0.004494233751346545,-0.00006177994177879706
0.062383333333332854,-2.8093999999999997,0.0008350923123320748,0.0045184971505420665,-0.00006597154386046606
0.06306666666666616,-2.8072,0.0008550491945262086,0.004527486290540968,-0.000059082328288764684
0.06394999999999945,-2.8049999999999997,0.0008720257142730604,0.0045798144710820195,-0.00006033668372649007
0.06454999999999941,-2.8028,0.0008815150290268721,0.004616684954435142,-0.00006090486331934468
0.06496666666666602,-2.8005999999999998,0.0008770451631977337,0.00468369929667313,-0.00005861230961950445
0.0656999999999992,-2.7984,0.0009052031560025989,0.004701284098561981,-0.0000618326317253566
0.06619999999999918,-2.7962,0.0009103193223564504,0.004711674589776705,-0.00008167244274681805
0.0671666666666658,-2.7939999999999996,0.0009161060732155758,0.0048557315862726635,-0.00006952767673078545
0.06783333333333241,-2.7918,0.0009373629321609563,0.004884324560430366,-0.00006341591552504449
0.06846666666666568,-2.7896,0.0009514034364943285,0.004920319376606294,-0.0000661242840908538
0.06904999999999895,-2.7874,0.0009596728899808808,0.004868237960299818,-0.0000768953541103285
0.06966666666666553,-2.7851999999999997,0.0009627780509598953,0.004925225844098053,-0.00005940685300773845
0.07038333333333213,-2.783,0.0009780341936007826,0.004988920239662297,-0.00006143425429826739
0.07106666666666542,-2.7807999999999997,0.0009908810726691356,0.005114804396193118,-0.00009248725247902137
0.07173333333333202,-2.7786,0.0009960060798342464,0.005115804307401324,-0.00008760160172800846
0.07243333333333198,-2.7763999999999998,0.0010125052897165471,0.005155935635411197,-0.00006793070626156839
0.07304999999999859,-2.7742,0.0010321863286660033,0.00514646654043685,-0.0000868702647327521
0.07389999999999858,-2.772,0.0010439482825008383,0.005199740122292542,-0.00006154927644953545
0.07453333333333184,-2.7698,0.0010519929811497511,0.005237072969139006,-0.00008823493129013115
0.0749833333333318,-2.7676,0.001048392246110005,0.005283776554435906,-0.00007369396766150755
0.07558333333333171,-2.7653999999999996,0.0010716370020916197,0.005357596757630615,-0.0000867584221055983
0.07634999999999828,-2.7632,0.0010741205915212057,0.005326514937767417,-0.00008714130713771438
0.07714999999999826,-2.7609999999999997,0.0010934109434113219,0.0054362374551349445,-0.00007190826490262545
0.07788333333333154,-2.7588,0.001108397246691594,0.005461788359731018,-0.00006249191799661909
0.07858333333333148,-2.7565999999999997,0.0011223775627126405,0.005498411941729948,-0.00008308278438967412
0.07909999999999807,-2.7544,0.0011475842934378807,0.005445478057826104,-0.00008147837547017762
0.07966666666666468,-2.7521999999999998,0.0011376668368672936,0.00547232982661477,-0.00008328409320802486
0.08039999999999793,-2.75,0.0011566762022805677,0.005611769364551163,-0.00005988546456057285
0.0811499999999979,-2.7478,0.0011578922702012919,0.005658701741477466,-0.00010890808242206738
0.0811499999999979,-2.7456,0.0011578922702012919,0.005658701741477466,-0.00010890808242206738
0.08251666666666442,-2.7434,0.0011948268914252374,0.005759782535108023,-0.0000820051399838887
0.08324999999999766,-2.7412,0.0012030340793463172,0.005699763280496355,-0.00009341527885392019
0.0838499999999976,-2.739,0.0012266670873828003,0.005639296019243005,-0.00009840639875836917
0.08459999999999751,-2.7367999999999997,0.0012355888526093986,0.005748352697249261,-0.00010068840526928067
0.08523333333333079,-2.7346,0.001241774179718747,0.005837676552005559,-0.00008466542407328424
0.08584999999999741,-2.7323999999999997,0.001250494168732323,0.00582428865606118,-0.00008237678868590985
0.08638333333333068,-2.7302,0.0012543844847155716,0.005892418186200071,-0.00011513595668182896
0.08716666666666391,-2.7279999999999998,0.0012793773737985504,0.005877819797178993,-0.0000767389396488091
0.08808333333333045,-2.7258,0.0012951117455482337,0.005956236793188309,-0.00009945020966932404
0.08868333333333042,-2.7236,0.0013015464202022367,0.005908143083398594,-0.00012197599727270235
0.08941666666666374,-2.7214,0.0013310936326124438,0.0059337002593884405,-0.00008839619201386515
0.08998333333333036,-2.7192,0.0013244955943145366,0.0060388185504075135,-0.00009272841152853289
0.09053333333333034,-2.7169999999999996,0.001341480571029232,0.005960580180396625,-0.00007239308461016457
0.09113333333333029,-2.7148,0.0013486739069345295,0.005975430706574377,-0.00010307789745320951
0.0920333333333302,-2.7126,0.0013650310456714623,0.006187653858630128,-0.00012539079143825
0.0929166666666635,-2.7104,0.0013827056234062447,0.006099706839191288,-0.00009533485092436266
0.09346666666666346,-2.7081999999999997,0.0014000670405657824,0.006159330910133753,-0.00009865582944845484
0.09409999999999676,-2.706,0.0014056004642622906,0.006147292848543172,-0.00014122596846367135
0.09478333333333004,-2.7037999999999998,0.0014324536964473728,0.006073452331236085,-0.00011454987509618935
0.0954666666666633,-2.7016,0.0014480716021066293,0.006100220369677678,-0.00009198464598350794
0.09611666666666321,-2.6994,0.0014452280421077945,0.006199858286752607,-0.00012824968122262007
0.09686666666666312,-2.6971999999999996,0.0014583776380295984,0.006308260971053415,-0.00008103554691066067
0.09756666666666301,-2.695,0.0014686409440093132,0.006327463170584267,-0.00013701603579641713
0.09818333333332964,-2.6928,0.0014820737527246285,0.006277810200130842,-0.00009126731817246015
0.09888333333332958,-2.6906,0.0014933692164584495,0.006239035888639623,-0.00008882591322235115
0.09971666666666278,-2.6883999999999997,0.0015291332545606358,0.006218304237012738,-0.0001559525159943479
0.10044999999999604,-2.6862,0.0015452751344695482,0.006269982334849108,-0.00011726225470751866
0.10098333333332932,-2.6839999999999997,0.001556370167028821,0.006316412038426298,-0.00009887562159147667
0.1016666666666626,-2.6818,0.0015562774828449743,0.006318628068494223,-0.00011968449730365347
0.10231666666666256,-2.6795999999999998,0.0015685443276259993,0.006398555740831903,-0.0001255156686736951
0.10231666666666256,-2.6774,0.0015685443276259993,0.006398555740831903,-0.0001255156686736951
0.10379999999999574,-2.6752,0.0015910620149927684,0.006352308188207146,-0.0001382482145145651
0.10463333333332897,-2.673,0.001626659884555461,0.006445649722745796,-0.00011857283903673706
0.1054333333333289,-2.6708,0.0016377265973556091,0.006391224598087204,-0.00014349792302523624
0.10593333333332883,-2.6685999999999996,0.0016406733684848382,0.006311152392547465,-0.00015495847247679523
0.1064666666666621,-2.6664,0.0016706480325294221,0.006380020643580553,-0.00013356826114283352
0.1064666666666621,-2.6642,0.0016706480325294221,0.006380020643580553,-0.00013356826114283352
0.10793333333332868,-2.662,0.0016930888022874838,0.006403896745076174,-0.0001371738863069886
0.10868333333332858,-2.6597999999999997,0.0016849245507581843,0.006396789981216145,-0.00010620155869729539
0.10943333333332851,-2.6576,0.0016893142263593704,0.006465719906118487,-0.00014682945807889463
0.11021666666666176,-2.6553999999999998,0.0017396835958895787,0.006434431695961631,-0.00007022089322405387
0.1108166666666617,-2.6532,0.0017398103175455331,0.006401269854828462,-0.0001753666669243132
0.11145416666666164,-2.651,0.001766603789511073,0.006333064024865554,-0.0001755266726123221
0.11205416666666156,-2.6487999999999996,0.0017939846095333019,0.0062436924252780536,-0.00017213644914584915
0.11295416666666147,-2.6466,0.0018054097444949832,0.006386599125765412,-0.000173801524809271
0.11359583333332807,-2.6444,0.0018038561880267642,0.006407216978733741,-0.00007943926699831431
0.11426435185184654,-2.6422,0.0018127042509209267,0.006377829450441726,-0.00018311945146696316
0.11494768518517984,-2.6399999999999997,0.0018147004439377724,0.006394878959650889,-0.00012758944105163597
0.11570555555555018,-2.6378,0.0018358313571611698,0.006321450365941971,-0.00012331759787940133
0.11646712962962417,-2.6355999999999997,0.0018603278738654851,0.006241303730959444,-0.00008258270435706634
0.11721574074073524,-2.6334,0.0018742946948859438,0.00633409632386734,-0.0001597379916120424
0.11801539351851292,-2.6311999999999998,0.001913398853188005,0.006237660608292963,-0.00016526550724225004
0.11867210648147583,-2.6289999999999996,0.0019221533606362323,0.006244420153285703,-0.00004976217547789897
0.11925543981480911,-2.6268,0.0019293611538745655,0.006191410002690532,-0.00013590587268988942
0.11979525462962388,-2.6246,0.001933302597185746,0.006270814446600583,-0.0000996671815124351
0.12059378240740157,-2.6224,0.0019553417928129297,0.006243360773882147,-0.00009386228428848829
0.12146768981480892,-2.6201999999999996,0.0019651891868151484,0.006228068323743711,-0.000014353558971596199
0.12225869661752993,-2.618,0.0019908321747704794,0.0061169746913408195,-0.00007110969366335947
0.12225869661752993,-2.6158,0.0019908321747704794,0.0061169746913408195,-0.00007110969366335947
0.1237611808862373,-2.6136,0.0020415533267520913,0.006079928607953819,-0.00010461910747949438
0.1243381209425067,-2.6113999999999997,0.002078241586826617,0.005977680530163074,-0.0001258770753756171
0.12492974699230927,-2.6091999999999995,0.0020602678547243444,0.005880863862731928,-0.0000529608378236539
0.1256328805901928,-2.6069999999999998,0.0020868326948873654,0.0060269527210071614,-0.0000782267068162427
0.12642205448195262,-2.6048,0.0021167650361910923,0.006014060194180942,-0.00011269265808129411
0.127349123736912,-2.6026,0.002115937912646336,0.0060002389932868345,-0.000009747851840649302
0.12796125306123132,-2.6004,0.0021246383684610315,0.005860343840638668,-0.00008130964128761356
0.12861347692873726,-2.5982,0.0021407284222990475,0.005817902364124314,-0.00015110862077869698
0.12928484860285835,-2.596,0.0021497967536498732,0.005844025329232298,-0.00018005309407990603
0.1300209887429485,-2.5938,0.002209297970985676,0.005658713355483298,-0.00015994457645083425
0.13076269022774803,-2.5915999999999997,0.0022652571043732697,0.0057016783727740624,-0.00014923003207952657
0.13148817669404386,-2.5894,0.002237185574084554,0.005645673163380471,-0.0001652192972927249
0.1321638590067899,-2.5871999999999997,0.0022681069358004933,0.005733852977962658,-0.00024807945046651165
0.13295733191664472,-2.585,0.00226943448771603,0.005557174388829272,-0.000040304043502457305
0.13360745740784608,-2.5827999999999998,0.002284784668888398,0.005474341498691346,-0.00013989084741489362
0.13428162766365537,-2.5806,0.002266434376669443,0.005577065771596088,-0.00011824491265296008
0.13502117622445386,-2.5784,0.0023310629113041143,0.005227724094189121,-0.00010322083826675381
0.13593597629953244,-2.5762,0.0023514272322623505,0.005432182455340207,-0.0002527160796660491
0.13668664006679168,-2.574,0.0024053928356110687,0.005273173231463353,-0.00023334409292009414
0.13730012671728217,-2.5717999999999996,0.002456188667729186,0.0051757237495424265,-0.0002222015857484965
0.1379916608090307,-2.5696,0.002422198189273148,0.005121134018123809,-0.00024984901423097806
0.13865067951557472,-2.5674,0.0024291329574931057,0.005042988767807045,-0.0002155853085732808
0.13931493008251972,-2.5652,0.002416534686918964,0.004930678952096031,-0.0000819542598238819
0.14018211583045934,-2.5629999999999997,0.0024536273183390135,0.005085966086949603,-0.00004583677568984528
0.1409395433933305,-2.5608,0.00247994575654196,0.004918423099491384,-0.000232971384721967
0.14173418717450606,-2.5585999999999998,0.0025042515335783784,0.004655619224426767,-0.0002807327510299911
0.14250700828304924,-2.5564,0.0025672374198431095,0.004691422802457705,-0.0002125577727071927
0.14313491270269965,-2.5542,0.0025834921708995863,0.004473843184725931,-0.0003100059202953518
0.1438030299116738,-2.5519999999999996,0.0026017845559360322,0.004504286122287997,-0.00020640826629586139
0.1445346506730811,-2.5498,0.0026043048690650395,0.0043923808645236415,-0.00016892127997395569
0.1453272375569327,-2.5476,0.002633442052413657,0.004256768133676992,-0.0002548526536548169
0.1459991739997254,-2.5454,0.0026351921287390613,0.0040611675449378215,-0.00012425326296871354
0.14683484158189125,-2.5431999999999997,0.00264086424244557,0.004137591877738895,-0.0001388912145105765
0.14760454392262368,-2.541,0.002639400671071995,0.004179207541668482,-0.0003309071854752803
0.1482837273355384,-2.5387999999999997,0.002665813329815886,0.003691399153884971,-0.00022616419215328295
0.14899183019594173,-2.5366,0.0026989344026200376,0.003688136976555128,-0.00043086671692397485
0.14972250625009015,-2.5343999999999998,0.0027210622578456847,0.003782416590173577,-0.00018380947527781916
0.15051209555631895,-2.5321999999999996,0.0027854796181447867,0.0035426929178882936,-0.0002556694961314222
0.15127849324360093,-2.53,0.0027872108436953506,0.003452798348696133,-0.00024724240315769576
0.15204647314232925,-2.5278,0.002778248885058392,0.003211184346831221,-0.00015029620002541416
0.15269515035671147,-2.5256,0.0027923329836462016,0.0030090778990359978,-0.00021308323145922872
0.15346972599994566,-2.5233999999999996,0.0027700467838610745,0.0031501705855435905,-0.0002825088248264206
0.1542684232389382,-2.5212,0.0027564884288093297,0.0028741480168854756,-0.00027663362001863055
0.15498593825899648,-2.5189999999999997,0.002777343038224878,0.0029011518141296966,-0.00036641433557449264
0.1558033094804691,-2.5168,0.002826926775023378,0.0027790728018354566,-0.0002947340821399845
0.15659803039895462,-2.5145999999999997,0.002899207273369282,0.0024682268648839006,-0.00031549094065049644
0.1573598249782548,-2.5124,0.002928553899957842,0.002352351221753622,-0.0004782621984119096
0.15813630787836613,-2.5101999999999998,0.0029061846379144505,0.0021935795720170194,-0.00011108241780014094
0.15878818636506914,-2.508,0.0029078904026447455,0.0018675345378747358,-0.0002957336677888424
0.15944226214939067,-2.5058,0.002889374154848558,0.0017720258247374448,-0.00012544690400916817
0.15944226214939067,-2.5036,0.002889374154848558,0.0017720258247374448,-0.00012544690400916817
0.161138421576914,-2.5014,0.0029056588144111065,0.0016096012047303202,-0.0004447282188834862
0.16192993353593496,-2.4991999999999996,0.002941440330960544,0.0012755352072860444,-0.0003673570449384366
0.16259643763788797,-2.497,0.0029495188515229333,0.0010706795335136759,-0.00034057691757230605
0.16324608241145094,-2.4947999999999997,0.00301629309663232,0.0007773390106652593,-0.0006807292281419369
0.16413970310776163,-2.4926,0.0030450302989136983,0.0005524412668545181,-0.00022014413370966885
0.16479180105952487,-2.4904,0.0030324709389955924,0.0003402959281006319,-0.0003371486051637196
0.16556507092900247,-2.4882,0.0030232724883236485,0.0004522458297855836,-0.00027287310103312287
0.16641696079137377,-2.4859999999999998,0.0030364065302007325,0.00028163418650280827,-0.00002026542390462528
0.1671803901230843,-2.4838,0.0030536828114749435,-0.00006633174736554587,-0.0001752396673485087
0.16795172611605885,-2.4816,0.003079411127265964,-0.0003665675175672065,-0.00015042571792917304
0.16865807027059837,-2.4794,0.0031133586905127695,-0.0005755273161609533,-0.00006559817799460653
0.16942669563188414,-2.4772,0.003085423063560273,-0.0010201165437701432,-0.00035238235530824825
0.17016498622212664,-2.4749999999999996,0.0031315256064702096,-0.0012618593267771593,-0.0002601986963389549
0.17098799501963882,-2.4728,0.003152942545292384,-0.00130469154207196,-0.00018758756227697503
0.17098799501963882,-2.4706,0.003152942545292384,-0.00130469154207196,-0.00018758756227697503
0.17257202454500883,-2.4684,0.003142093979218592,-0.0017064724207161164,0.00024056950379721187
0.17334591125701376,-2.4661999999999997,0.003215295339561249,-0.002331006024194225,0.0005013452615601757
0.17334591125701376,-2.464,0.003215295339561249,-0.002331006024194225,0.0005013452615601757
0.17487359072023392,-2.4617999999999998,0.0032177135016566195,-0.002868022286784515,0.0006219342810997451
0.17566280048781996,-2.4596,0.0032759240311032232,-0.003396105848536071,0.00009491189293381414
0.1765491171684718,-2.4574,0.0032626303609877938,-0.003525996858727842,0.00043683945068088693
